Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2010","2010","1000 USD","595340","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2011","2011","1000 USD","534806","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2012","2012","1000 USD","634080","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2013","2013","1000 USD","712081","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2014","2014","1000 USD","625006","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2015","2015","1000 USD","598130","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2016","2016","1000 USD","686148","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2017","2017","1000 USD","302055","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2018","2018","1000 USD","308448","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2019","2019","1000 USD","293503","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2020","2020","1000 USD","294677","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2021","2021","1000 USD","281416","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01520.01","Cassava, fresh","2022","2022","1000 USD","291324","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1961","1961","1000 USD","14806","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1962","1962","1000 USD","15398","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1963","1963","1000 USD","15991","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1964","1964","1000 USD","16583","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1965","1965","1000 USD","17175","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1966","1966","1000 USD","17767","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1967","1967","1000 USD","18360","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1968","1968","1000 USD","18952","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1969","1969","1000 USD","19544","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1970","1970","1000 USD","20433","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1971","1971","1000 USD","21084","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1972","1972","1000 USD","21795","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1973","1973","1000 USD","22505","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1974","1974","1000 USD","25555","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1975","1975","1000 USD","15250","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1976","1976","1000 USD","15991","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1977","1977","1000 USD","15991","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1978","1978","1000 USD","13148","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1979","1979","1000 USD","12615","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1980","1980","1000 USD","12704","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1981","1981","1000 USD","12437","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1982","1982","1000 USD","11845","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1983","1983","1000 USD","11549","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1984","1984","1000 USD","11845","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1985","1985","1000 USD","12437","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1986","1986","1000 USD","12823","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1987","1987","1000 USD","12769","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1988","1988","1000 USD","11821","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1989","1989","1000 USD","10660","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1990","1990","1000 USD","12437","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1991","1991","1000 USD","4866","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1992","1992","1000 USD","4886","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1993","1993","1000 USD","4908","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1994","1994","1000 USD","4611","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1995","1995","1000 USD","3850","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1996","1996","1000 USD","4027","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1997","1997","1000 USD","1206","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1998","1998","1000 USD","2611","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","1999","1999","1000 USD","4335","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","2000","2000","1000 USD","4849","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01213","Cauliflowers and broccoli","2001","2001","1000 USD","4843","E","Estimated value"
